"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","QGDP","TOT","PC_CHGPY","Q","1977-Q3",3.323848768,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1977-Q4",4.285985599,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1978-Q1",-0.463073247,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1978-Q2",-0.013271792,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1978-Q3",0.328067382,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1978-Q4",-1.280610262,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1979-Q1",5.628107332,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1979-Q2",5.010548479,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1979-Q3",5.241970225,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1979-Q4",5.935875973,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1980-Q1",4.645217994,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1980-Q2",2.229748822,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1980-Q3",1.866624677,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1980-Q4",0.586043241,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1981-Q1",-1.167911439,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1981-Q2",0.884962023,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1981-Q3",0.292267152,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1981-Q4",-0.395863295,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1982-Q1",2.333176552,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1982-Q2",1.610946582,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1982-Q3",1.612748872,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1982-Q4",2.079607386,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1983-Q1",1.264709721,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1983-Q2",2.28966339,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1983-Q3",3.217143003,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1983-Q4",4.446017386,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1984-Q1",1.833783074,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1984-Q2",-0.191219446,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1984-Q3",-0.110557619,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1984-Q4",-0.173153478,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1985-Q1",1.645621109,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1985-Q2",2.527669134,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1985-Q3",3.101201726,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1985-Q4",1.705435455,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1986-Q1",2.124560428,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1986-Q2",3.199522231,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1986-Q3",1.77282273,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1986-Q4",2.273967783,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1987-Q1",0.502854125,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1987-Q2",1.053910812,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1987-Q3",2.198412717,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1987-Q4",2.950218949,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1988-Q1",2.786001601,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1988-Q2",2.857013191,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1988-Q3",3.310557721,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1988-Q4",3.692926923,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1989-Q1",5.614201024,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1989-Q2",4.2042384,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1989-Q3",3.351256043,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1989-Q4",3.470861123,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1990-Q1",3.890823222,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1990-Q2",4.513795486,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1990-Q3",4.510960189,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1990-Q4",3.874771862,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1991-Q1",3.321035369,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1991-Q2",3.151373887,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1991-Q3",3.440628295,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1991-Q4",3.366739091,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1992-Q1",3.049531852,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1992-Q2",2.607366721,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1992-Q3",1.562125635,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1992-Q4",0.639191222,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1993-Q1",0.014420691,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1993-Q2",0.105376507,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1993-Q3",1.04606145,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1993-Q4",2.064825537,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1994-Q1",2.638780302,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1994-Q2",2.232272424,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1994-Q3",2.118102574,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1994-Q4",2.77457537,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1995-Q1",3.301824119,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1995-Q2",3.561503331,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1995-Q3",2.863686279,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1995-Q4",1.843370445,"E"
"AUT","QGDP","TOT","PC_CHGPY","Q","1996-Q1",1.777846358,
"AUT","QGDP","TOT","PC_CHGPY","Q","1996-Q2",2.107046299,
"AUT","QGDP","TOT","PC_CHGPY","Q","1996-Q3",2.212335897,
"AUT","QGDP","TOT","PC_CHGPY","Q","1996-Q4",2.04097251,
"AUT","QGDP","TOT","PC_CHGPY","Q","1997-Q1",1.87324467,
"AUT","QGDP","TOT","PC_CHGPY","Q","1997-Q2",1.403185811,
"AUT","QGDP","TOT","PC_CHGPY","Q","1997-Q3",2.311788196,
"AUT","QGDP","TOT","PC_CHGPY","Q","1997-Q4",3.159316828,
"AUT","QGDP","TOT","PC_CHGPY","Q","1998-Q1",3.401111864,
"AUT","QGDP","TOT","PC_CHGPY","Q","1998-Q2",4.145853434,
"AUT","QGDP","TOT","PC_CHGPY","Q","1998-Q3",3.627092054,
"AUT","QGDP","TOT","PC_CHGPY","Q","1998-Q4",2.986020975,
"AUT","QGDP","TOT","PC_CHGPY","Q","1999-Q1",2.763456226,
"AUT","QGDP","TOT","PC_CHGPY","Q","1999-Q2",3.097523584,
"AUT","QGDP","TOT","PC_CHGPY","Q","1999-Q3",4.04784052,
"AUT","QGDP","TOT","PC_CHGPY","Q","1999-Q4",3.961752626,
"AUT","QGDP","TOT","PC_CHGPY","Q","2000-Q1",4.252652192,
"AUT","QGDP","TOT","PC_CHGPY","Q","2000-Q2",3.679809494,
"AUT","QGDP","TOT","PC_CHGPY","Q","2000-Q3",2.557419133,
"AUT","QGDP","TOT","PC_CHGPY","Q","2000-Q4",3.575622317,
"AUT","QGDP","TOT","PC_CHGPY","Q","2001-Q1",2.432290637,
"AUT","QGDP","TOT","PC_CHGPY","Q","2001-Q2",1.556810031,
"AUT","QGDP","TOT","PC_CHGPY","Q","2001-Q3",1.03884619,
"AUT","QGDP","TOT","PC_CHGPY","Q","2001-Q4",0.124182306,
"AUT","QGDP","TOT","PC_CHGPY","Q","2002-Q1",1.331624024,
"AUT","QGDP","TOT","PC_CHGPY","Q","2002-Q2",1.939202635,
"AUT","QGDP","TOT","PC_CHGPY","Q","2002-Q3",2.125888146,
"AUT","QGDP","TOT","PC_CHGPY","Q","2002-Q4",1.413245343,
"AUT","QGDP","TOT","PC_CHGPY","Q","2003-Q1",1.083072293,
"AUT","QGDP","TOT","PC_CHGPY","Q","2003-Q2",0.726480278,
"AUT","QGDP","TOT","PC_CHGPY","Q","2003-Q3",0.775267325,
"AUT","QGDP","TOT","PC_CHGPY","Q","2003-Q4",1.258589618,
"AUT","QGDP","TOT","PC_CHGPY","Q","2004-Q1",1.583958596,
"AUT","QGDP","TOT","PC_CHGPY","Q","2004-Q2",2.217152884,
"AUT","QGDP","TOT","PC_CHGPY","Q","2004-Q3",3.110156719,
"AUT","QGDP","TOT","PC_CHGPY","Q","2004-Q4",3.30786464,
"AUT","QGDP","TOT","PC_CHGPY","Q","2005-Q1",2.094206254,
"AUT","QGDP","TOT","PC_CHGPY","Q","2005-Q2",2.582863556,
"AUT","QGDP","TOT","PC_CHGPY","Q","2005-Q3",2.096318036,
"AUT","QGDP","TOT","PC_CHGPY","Q","2005-Q4",2.639721536,
"AUT","QGDP","TOT","PC_CHGPY","Q","2006-Q1",4.064813586,
"AUT","QGDP","TOT","PC_CHGPY","Q","2006-Q2",2.92393265,
"AUT","QGDP","TOT","PC_CHGPY","Q","2006-Q3",3.606547636,
"AUT","QGDP","TOT","PC_CHGPY","Q","2006-Q4",3.590182818,
"AUT","QGDP","TOT","PC_CHGPY","Q","2007-Q1",3.540191581,
"AUT","QGDP","TOT","PC_CHGPY","Q","2007-Q2",4.442177577,
"AUT","QGDP","TOT","PC_CHGPY","Q","2007-Q3",3.384408268,
"AUT","QGDP","TOT","PC_CHGPY","Q","2007-Q4",3.381714239,
"AUT","QGDP","TOT","PC_CHGPY","Q","2008-Q1",3.04071282,
"AUT","QGDP","TOT","PC_CHGPY","Q","2008-Q2",2.795093299,
"AUT","QGDP","TOT","PC_CHGPY","Q","2008-Q3",1.816428397,
"AUT","QGDP","TOT","PC_CHGPY","Q","2008-Q4",-1.337931132,
"AUT","QGDP","TOT","PC_CHGPY","Q","2009-Q1",-3.871822651,
"AUT","QGDP","TOT","PC_CHGPY","Q","2009-Q2",-5.369607596,
"AUT","QGDP","TOT","PC_CHGPY","Q","2009-Q3",-4.374892967,
"AUT","QGDP","TOT","PC_CHGPY","Q","2009-Q4",-1.517665278,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q1",-0.199032614,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q2",1.900161196,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q3",2.482078257,
"AUT","QGDP","TOT","PC_CHGPY","Q","2010-Q4",2.971830493,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q1",4.273664756,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q2",3.345098934,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q3",2.860121984,
"AUT","QGDP","TOT","PC_CHGPY","Q","2011-Q4",1.648893354,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q1",1.735039909,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q2",0.910792692,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q3",0.190532496,
"AUT","QGDP","TOT","PC_CHGPY","Q","2012-Q4",0.16143837,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q1",-0.803552002,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q2",-0.373072408,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q3",0.308339204,
"AUT","QGDP","TOT","PC_CHGPY","Q","2013-Q4",0.772594193,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q1",0.690386452,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q2",1.259457193,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q3",0.72012738,
"AUT","QGDP","TOT","PC_CHGPY","Q","2014-Q4",0.519528748,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q1",0.91596238,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q2",0.520523914,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q3",1.244503811,
"AUT","QGDP","TOT","PC_CHGPY","Q","2015-Q4",1.254883546,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q1",1.81597691,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q2",1.891934715,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q3",1.727918196,
"AUT","QGDP","TOT","PC_CHGPY","Q","2016-Q4",2.47807006,
"AUT","QGDP","TOT","PC_CHGPY","Q","2017-Q1",2.03270268,
"AUT","QGDP","TOT","PC_CHGPY","Q","2017-Q2",2.445399477,
"AUT","QGDP","TOT","PC_CHGPY","Q","2017-Q3",2.602504435,
"AUT","QGDP","TOT","PC_CHGPY","Q","2017-Q4",2.243747658,
"AUT","QGDP","TOT","PC_CHGPY","Q","2018-Q1",2.699224239,
"AUT","QGDP","TOT","PC_CHGPY","Q","2018-Q2",2.256436273,
"AUT","QGDP","TOT","PC_CHGPY","Q","2018-Q3",2.044401434,
"AUT","QGDP","TOT","PC_CHGPY","Q","2018-Q4",2.677040105,
"AUT","QGDP","TOT","PC_CHGPY","Q","2019-Q1",2.407279851,
"AUT","QGDP","TOT","PC_CHGPY","Q","2019-Q2",1.719174426,
"AUT","QGDP","TOT","PC_CHGPY","Q","2019-Q3",1.772890208,
"AUT","QGDP","TOT","PC_CHGPY","Q","2019-Q4",0.04531655,
"AUT","QGDP","TOT","PC_CHGPY","Q","2020-Q1",-2.797499522,
"AUT","QGDP","TOT","PC_CHGPY","Q","2020-Q2",-13.589441933,
"AUT","QGDP","TOT","PC_CHGPY","Q","2020-Q3",-4.284247736,
"AUT","QGDP","TOT","PC_CHGPY","Q","2020-Q4",-5.518586202,
"AUT","QGDP","TOT","PC_CHGPY","Q","2021-Q1",-4.253613042,
"AUT","QGDP","TOT","PC_CHGPY","Q","2021-Q2",12.478279033,
"AUT","QGDP","TOT","PC_CHGPY","Q","2021-Q3",5.286193373,
"AUT","QGDP","TOT","PC_CHGPY","Q","2021-Q4",6.283701184,
"AUT","QGDP","TOT","PC_CHGPY","Q","2022-Q1",8.73543257,
"AUT","QGDP","TOT","PC_CHGPY","Q","2022-Q2",6.339217955,
"AUT","QGDP","TOT","PC_CHGPY","Q","2022-Q3",2.106247819,
"AUT","QGDP","TOT","PC_CHGPY","Q","2022-Q4",2.941385571,
"AUT","QGDP","TOT","PC_CHGPY","Q","2023-Q1",1.76628382,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q1",7.278033,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q2",7.09367,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q3",6.320768,
"KOR","QGDP","TOT","PC_CHGPY","Q","1961-Q4",7.061389,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q1",5.807167,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q2",-0.465805,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q3",4.352703,
"KOR","QGDP","TOT","PC_CHGPY","Q","1962-Q4",5.983428,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q1",10.002246,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q2",9.452534,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q3",9.843458,
"KOR","QGDP","TOT","PC_CHGPY","Q","1963-Q4",6.868185,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q1",6.980385,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q2",6.414695,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q3",10.031045,
"KOR","QGDP","TOT","PC_CHGPY","Q","1964-Q4",14.347039,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q1",9.284199,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q2",12.773368,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q3",4.75251,
"KOR","QGDP","TOT","PC_CHGPY","Q","1965-Q4",3.053443,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q1",7.988938,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q2",14.418906,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q3",13.337432,
"KOR","QGDP","TOT","PC_CHGPY","Q","1966-Q4",12.228569,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q1",9.310977,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q2",5.084574,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q3",11.359762,
"KOR","QGDP","TOT","PC_CHGPY","Q","1967-Q4",10.622515,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q1",13.82573,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q2",13.138739,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q3",14.217009,
"KOR","QGDP","TOT","PC_CHGPY","Q","1968-Q4",11.531282,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q1",10.218172,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q2",12.36949,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q3",15.500481,
"KOR","QGDP","TOT","PC_CHGPY","Q","1969-Q4",19.868868,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q1",12.108008,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q2",12.72429,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q3",4.960291,
"KOR","QGDP","TOT","PC_CHGPY","Q","1970-Q4",10.818404,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q1",13.360842,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q2",12.528585,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q3",12.052848,
"KOR","QGDP","TOT","PC_CHGPY","Q","1971-Q4",4.818665,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q1",5.732198,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q2",5.423043,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q3",6.953982,
"KOR","QGDP","TOT","PC_CHGPY","Q","1972-Q4",10.669786,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q1",12.709984,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q2",14.074814,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q3",17.937619,
"KOR","QGDP","TOT","PC_CHGPY","Q","1973-Q4",14.765353,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q1",15.729428,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q2",10.76964,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q3",7.049421,
"KOR","QGDP","TOT","PC_CHGPY","Q","1974-Q4",5.162476,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q1",2.375728,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q2",7.47886,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q3",8.851622,
"KOR","QGDP","TOT","PC_CHGPY","Q","1975-Q4",12.594433,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q1",14.231045,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q2",14.339221,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q3",13.31898,
"KOR","QGDP","TOT","PC_CHGPY","Q","1976-Q4",11.163297,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q1",9.123661,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q2",9.400601,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q3",13.767455,
"KOR","QGDP","TOT","PC_CHGPY","Q","1977-Q4",16.741424,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q1",14.648836,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q2",12.476476,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q3",8.073386,
"KOR","QGDP","TOT","PC_CHGPY","Q","1978-Q4",9.145261,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q1",14.972239,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q2",12.377489,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q3",7.272683,
"KOR","QGDP","TOT","PC_CHGPY","Q","1979-Q4",0.807386,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q1",-2.665745,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q2",-3.917118,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q3",0.688488,
"KOR","QGDP","TOT","PC_CHGPY","Q","1980-Q4",-0.586466,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q1",2.595365,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q2",5.64358,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q3",7.996963,
"KOR","QGDP","TOT","PC_CHGPY","Q","1981-Q4",12.811298,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q1",9.087773,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q2",9.016198,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q3",6.830068,
"KOR","QGDP","TOT","PC_CHGPY","Q","1982-Q4",8.489929,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q1",12.532871,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q2",13.345798,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q3",15.166445,
"KOR","QGDP","TOT","PC_CHGPY","Q","1983-Q4",12.452149,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q1",12.399204,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q2",11.76544,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q3",9.232616,
"KOR","QGDP","TOT","PC_CHGPY","Q","1984-Q4",8.983314,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q1",7.343674,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q2",7.241524,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q3",7.002873,
"KOR","QGDP","TOT","PC_CHGPY","Q","1985-Q4",9.731701,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q1",8.786628,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q2",10.367595,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q3",13.83726,
"KOR","QGDP","TOT","PC_CHGPY","Q","1986-Q4",12.192557,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q1",13.6082,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q2",14.762944,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q3",11.08687,
"KOR","QGDP","TOT","PC_CHGPY","Q","1987-Q4",11.606978,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q1",16.464062,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q2",8.569883,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q3",10.903038,
"KOR","QGDP","TOT","PC_CHGPY","Q","1988-Q4",12.228313,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q1",4.246524,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q2",8.105,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q3",7.49578,
"KOR","QGDP","TOT","PC_CHGPY","Q","1989-Q4",8.406865,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q1",9.463671,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q2",10.294446,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q3",11.013377,
"KOR","QGDP","TOT","PC_CHGPY","Q","1990-Q4",8.778275,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q1",11.719731,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q2",11.097758,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q3",9.927266,
"KOR","QGDP","TOT","PC_CHGPY","Q","1991-Q4",10.433958,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q1",8.337277,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q2",7.314468,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q3",5.131652,
"KOR","QGDP","TOT","PC_CHGPY","Q","1992-Q4",4.164583,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q1",4.379774,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q2",6.311479,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q3",8.198358,
"KOR","QGDP","TOT","PC_CHGPY","Q","1993-Q4",8.574414,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q1",9.560401,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q2",8.562979,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q3",8.390840533,
"KOR","QGDP","TOT","PC_CHGPY","Q","1994-Q4",10.535792,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q1",9.64825,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q2",10.069264,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q3",10.495409042,
"KOR","QGDP","TOT","PC_CHGPY","Q","1995-Q4",8.305406,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q1",8.111951,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q2",8.110179,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q3",7.774501,
"KOR","QGDP","TOT","PC_CHGPY","Q","1996-Q4",7.585156,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q1",6.064862,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q2",7.655937,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q3",6.6327,
"KOR","QGDP","TOT","PC_CHGPY","Q","1997-Q4",4.380778,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q1",-3.189064,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q2",-7.263875,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q3",-6.384827,
"KOR","QGDP","TOT","PC_CHGPY","Q","1998-Q4",-3.608607,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q1",6.583398,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q2",12.161311,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q3",13.301165,
"KOR","QGDP","TOT","PC_CHGPY","Q","1999-Q4",13.732506,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q1",12.474605,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q2",9.187474,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q3",9.159237,
"KOR","QGDP","TOT","PC_CHGPY","Q","2000-Q4",5.752766,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q1",5.057923,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q2",5.023057,
"KOR","QGDP","TOT","PC_CHGPY","Q","2001-Q3",3.587655,
